Summons_Number,Plate_ID,Registration_State,Plate_Type,Issue_Date,Violation_Code,Vehicle_Body_Type,Vehicle_Make,Vehicle_Color,Vehicle_Year,Violation_Description,Street_Name,Violation_County,Fine_Amount,Month,Month_Name,Quarter,Day_of_Week,Day_Num,Week_Num,Is_Weekend,Fine_Category,Vehicle_Age,Vehicle_Age_Group,Vehicle_Type_Group,Is_OutOfState,State_Group,Plate_Category,Street_Type,Street_Total_Revenue,Street_Ticket_Count,Ticket_Count_Per_Plate,Is_Repeat_Offender,Offender_Tier,Violation_Severity,Is_Avoidable,Data_Completeness_Score,Is_Complete_Record
5656189955,QUC1092,NY,APP,2013-07-17,20,SUV,TOYOTA,RED,2012.0,No Parking - Day/Time Limits,BEDFORD AVE,,65.0,7.0,July,3.0,Wednesday,2.0,29,0,Medium,2.0,0-5,OTHER,0,NY,Other,AVE,59825.0,695.0,1.0,0,1-2,Standard,1,35,1
8914512885,KHK2755,UNKNOWN,COM,2014-01-26,83,SDN,BMW,BLACK,2009.0,Improper Registration,FORDHAM RD,Queens,65.0,1.0,January,1.0,Sunday,6.0,4,1,Medium,5.0,0-5,OTHER,1,Other,Other,RD,61945.0,723.0,1.0,0,1-2,Standard,0,36,1
8258681801,QYC8420,FL,OMT,,21,SUV,CHEVROLET,BLACK,2002.0,No Parking - Street Cleaning,NOSTRAND AVE,,65.0,,,,,,,0,Medium,12.0,11-15,OTHER,1,Other,Other,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,28,1
2670759583,MBE4229,NY,PAS,2013-11-16,19,SDN,MERCEDES,ORANGE,2005.0,No Standing - Bus Stop,AMSTERDAM AVE,Brooklyn,115.0,11.0,November,4.0,Saturday,5.0,46,1,High,9.0,6-10,OTHER,0,NY,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,36,1
7195771959,HYL2078,TX,PAS,2014-01-28,38,SUBN,FORD,BLACK,2014.0,Failure to Display Muni Meter Receipt,,Manhattan,65.0,1.0,January,1.0,Tuesday,1.0,5,0,Medium,0.0,0-5,Passenger,1,Other,Passenger,,,,1.0,0,1-2,Standard,0,32,1
3672911638,PLR0413,TX,COM,2013-10-22,40,PICK,BMW,BLUE,2011.0,Fire Hydrant,5TH AVE,Bronx,115.0,10.0,October,4.0,Tuesday,1.0,43,0,High,3.0,0-5,Commercial,1,Other,Other,AVE,58895.0,683.0,1.0,0,1-2,Safety-Critical,0,36,1
5120584320,QUB9285,NY,PAS,,19,SDN,FORD,RED,2014.0,No Standing - Bus Stop,NOSTRAND AVE,Brooklyn,115.0,,,,,,,0,High,0.0,0-5,OTHER,0,NY,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,29,1
1533937899,KLW9829,VA,PAS,,14,SDN,HONDA,BLACK,2002.0,No Standing - Day/Time Limits,GRAND CONCOURSE,Brooklyn,115.0,,,,,,,0,High,12.0,11-15,OTHER,1,Other,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,1,29,1
9606170322,XNQ2207,UNKNOWN,PAS,2013-10-13,71,SUV,NISSAN,GRAY,2010.0,Inspection Sticker Expired,BROADWAY,Queens,65.0,10.0,October,4.0,Sunday,6.0,41,1,Medium,4.0,0-5,OTHER,1,Other,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,36,1
8869832965,GTB7688,NY,PAS,,14,SDN,NISSAN,WHITE,2013.0,No Standing - Day/Time Limits,FORDHAM RD,Queens,115.0,,,,,,,0,High,1.0,0-5,OTHER,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,29,1
8681988927,WFR6832,NY,pas,2013-09-29,74,SDN,LEXUS,YELLOW,2007.0,Missing Required Equipment,LEXINGTON AVE,Staten Island,65.0,9.0,September,3.0,Sunday,6.0,39,1,Medium,7.0,6-10,OTHER,0,NY,Other,AVE,59390.0,696.0,1.0,0,1-2,Standard,0,36,1
5229174084,QAN7652,NY,PAS,,38,SDN,VOLKSWAGEN,,1999.0,Failure to Display Muni Meter Receipt,JAMAICA AVE,Brooklyn,65.0,,,,,,,0,Medium,15.0,11-15,OTHER,0,NY,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,0,28,1
1664540814,AFT6931,NY,PAS,,21,PICK,HYUNDAI,RED,2003.0,No Parking - Street Cleaning,NOSTRAND AVE,Brooklyn,65.0,,,,,,,0,Medium,11.0,11-15,Commercial,0,NY,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,29,1
4346134380,SHR1644,NY,PAS,,38,VAN,HYUNDAI,GREEN,2014.0,Failure to Display Muni Meter Receipt,FULTON ST,Staten Island,65.0,,,,,,,0,Medium,0.0,0-5,Commercial,0,NY,Passenger,ST,58275.0,675.0,1.0,0,1-2,Standard,0,29,1
4923929191,SWR9205,NY,SRF,2014-06-18,40,TAXI,TOYOTA,WHITE,2012.0,Fire Hydrant,PARK AVE,Queens,115.0,6.0,June,2.0,Wednesday,2.0,25,0,High,2.0,0-5,OTHER,0,NY,Other,AVE,57350.0,660.0,1.0,0,1-2,Safety-Critical,0,36,1
7411368834,SNG2115,UNKNOWN,COM,2013-12-14,14,SUV,TOYOTA,GRAY,2013.0,No Standing - Day/Time Limits,ATLANTIC AVE,Manhattan,115.0,12.0,December,4.0,Saturday,5.0,50,1,High,1.0,0-5,OTHER,1,Other,Other,AVE,56870.0,658.0,1.0,0,1-2,Standard,1,36,1
7302604314,CHC1544,UNKNOWN,PAS,2014-02-20,21,PICK,JEEP,BLACK,2008.0,No Parking - Street Cleaning,NOSTRAND AVE,Manhattan,65.0,2.0,February,1.0,Thursday,3.0,8,0,Medium,6.0,6-10,Commercial,1,Other,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,36,1
1937780041,UEY2719,FL,PAS,,21,DELV,HONDA,SILVER,2007.0,No Parking - Street Cleaning,HILLSIDE AVE,Bronx,65.0,,,,,,,0,Medium,7.0,6-10,Commercial,1,Other,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,29,1
5033976938,HCX3566,UNKNOWN,PAS,,40,PICK,FORD,WHITE,2008.0,Fire Hydrant,COLUMBUS AVE,Brooklyn,115.0,,,,,,,0,High,6.0,6-10,Commercial,1,Other,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Safety-Critical,0,29,1
7006192917,TZJ9501,NY,PAS,2014-01-24,20,SDN,HONDA,SILVER,2004.0,No Parking - Day/Time Limits,NOSTRAND AVE,Queens,65.0,1.0,January,1.0,Friday,4.0,4,0,Medium,10.0,6-10,OTHER,0,NY,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,36,1
9283187110,FZC4841,NJ,pas,2013-07-22,20,SUBN,HONDA,RED,2009.0,No Parking - Day/Time Limits,FLATBUSH AVE,Brooklyn,65.0,7.0,July,3.0,Monday,0.0,30,0,Medium,5.0,0-5,Passenger,1,Tri-State,Other,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,36,1
8430779852,NEL3386,NY,,,20,SUBN,AUDI,WHITE,2002.0,No Parking - Day/Time Limits,FORDHAM RD,Manhattan,65.0,,,,,,,0,Medium,12.0,11-15,Passenger,0,NY,Other,RD,61945.0,723.0,1.0,0,1-2,Standard,1,28,1
8742344303,LWV8751,NY,COM,,40,SUBN,HONDA,WHITE,1999.0,Fire Hydrant,BEDFORD AVE,Queens,115.0,,,,,,,0,High,15.0,11-15,Passenger,0,NY,Other,AVE,59825.0,695.0,1.0,0,1-2,Safety-Critical,0,29,1
1014813393,MEY9471,NY,PAS,,38,suv,CHEVROLET,WHITE,2009.0,Failure to Display Muni Meter Receipt,PARK AVE,Manhattan,65.0,,,,,,,0,Medium,5.0,0-5,OTHER,0,NY,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,0,29,1
7693756753,ANZ7859,NY,PAS,2014-01-18,38,DELV,HONDA,BLUE,2011.0,Failure to Display Muni Meter Receipt,COLUMBUS AVE,Brooklyn,65.0,1.0,January,1.0,Saturday,5.0,3,1,Medium,3.0,0-5,Commercial,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,0,36,1
1224884261,QWX0617,NY,PAS,,14,BUS,HYUNDAI,BLACK,,No Standing - Day/Time Limits,FORDHAM RD,Brooklyn,115.0,,,,,,,0,High,,,OTHER,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,26,1
5443372171,BPG0375,NJ,COM,2014-04-19,74,DELV,HYUNDAI,BLACK,2007.0,Missing Required Equipment,JAMAICA AVE,Brooklyn,65.0,4.0,April,2.0,Saturday,5.0,16,1,Medium,7.0,6-10,Commercial,1,Tri-State,Other,AVE,59330.0,692.0,1.0,0,1-2,Standard,0,36,1
7933634881,RQG5646,VA,PAS,,38,,FORD,BLUE,2011.0,Failure to Display Muni Meter Receipt,JAMAICA AVE,Queens,65.0,,,,,,,0,Medium,3.0,0-5,OTHER,1,Other,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,0,28,1
2306681495,TPH3086,NY,PAS,,37,,JEEP,WHITE,2008.0,Expired Muni Meter,COLUMBUS AVE,Bronx,65.0,,,,,,,0,Medium,6.0,6-10,OTHER,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,28,1
8001546148,AFB0625,UNKNOWN,PAS,2014-03-26,40,VAN,HONDA,GRAY,1999.0,Fire Hydrant,FULTON ST,Bronx,115.0,3.0,March,1.0,Wednesday,2.0,13,0,High,15.0,11-15,Commercial,1,Other,Passenger,ST,58275.0,675.0,1.0,0,1-2,Safety-Critical,0,36,1
9954209433,UZP9542,NJ,PAS,,21,SUV,HYUNDAI,,2013.0,No Parking - Street Cleaning,HILLSIDE AVE,Manhattan,65.0,,,,,,,0,Medium,1.0,0-5,OTHER,1,Tri-State,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,28,1
4539446403,QPM4107,NY,PAS,2014-06-26,74,SUV,OTHER,SILVER,2013.0,Missing Required Equipment,FORDHAM RD,Manhattan,65.0,6.0,June,2.0,Thursday,3.0,26,0,Medium,1.0,0-5,OTHER,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,0,36,1
8045091480,VCV8401,UNKNOWN,PAS,2013-07-20,71,PICK,VOLVO,SILVER,2000.0,Inspection Sticker Expired,FULTON ST,Brooklyn,65.0,7.0,July,3.0,Saturday,5.0,29,1,Medium,14.0,11-15,Commercial,1,Other,Passenger,ST,58275.0,675.0,1.0,0,1-2,Standard,1,36,1
1230406745,VWN1488,NY,PAS,2014-03-24,21,PICK,OTHER,WHITE,2010.0,No Parking - Street Cleaning,ATLANTIC AVE,Bronx,65.0,3.0,March,1.0,Monday,0.0,13,0,Medium,4.0,0-5,Commercial,0,NY,Passenger,AVE,56870.0,658.0,1.0,0,1-2,Standard,1,36,1
9151018395,WXY4627,NY,,,14,VAN,TOYOTA,WHITE,2005.0,No Standing - Day/Time Limits,FLATBUSH AVE,Bronx,115.0,,,,,,,0,High,9.0,6-10,Commercial,0,NY,Other,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,28,1
2160709065,JPB7405,NY,PAS,2014-02-17,38,DELV,HONDA,SILVER,2006.0,Failure to Display Muni Meter Receipt,FULTON ST,Bronx,65.0,2.0,February,1.0,Monday,0.0,8,0,Medium,8.0,6-10,Commercial,0,NY,Passenger,ST,58275.0,675.0,1.0,0,1-2,Standard,0,36,1
9025327451,APZ2353,NJ,COM,2014-02-19,38,SUV,TOYOTA,WHITE,1999.0,Failure to Display Muni Meter Receipt,GRAND CONCOURSE,Brooklyn,65.0,2.0,February,1.0,Wednesday,2.0,8,0,Medium,15.0,11-15,OTHER,1,Tri-State,Other,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,0,36,1
8553175739,HHL8687,NY,PAS,,74,SUV,HONDA,GREEN,2014.0,Missing Required Equipment,ATLANTIC AVE,Brooklyn,65.0,,,,,,,0,Medium,0.0,0-5,OTHER,0,NY,Passenger,AVE,56870.0,658.0,1.0,0,1-2,Standard,0,29,1
3174711824,MDP4035,NY,PAS,,21,DELV,FORD,BLACK,2008.0,No Parking - Street Cleaning,BROADWAY,Brooklyn,65.0,,,,,,,0,Medium,6.0,6-10,Commercial,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,29,1
7133331989,KYA1531,PA,PAS,2014-03-23,14,SUV,CHEVROLET,GRAY,1999.0,No Standing - Day/Time Limits,BEDFORD AVE,Manhattan,115.0,3.0,March,1.0,Sunday,6.0,12,1,High,15.0,11-15,OTHER,1,Other,Passenger,AVE,59825.0,695.0,1.0,0,1-2,Standard,1,36,1
2804951407,WNA8880,NY,PAS,,21,SDN,DODGE,BLACK,2002.0,No Parking - Street Cleaning,PARK AVE,Manhattan,65.0,,,,,,,0,Medium,12.0,11-15,OTHER,0,NY,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,29,1
4977155716,DJP2688,NY,,,14,SUV,HONDA,GREEN,2007.0,No Standing - Day/Time Limits,FLATBUSH AVE,Bronx,115.0,,,,,,,0,High,7.0,6-10,OTHER,0,NY,Other,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,28,1
1686769699,CAJ3471,VA,PAS,2013-07-21,21,SUV,OTHER,SILVER,2004.0,No Parking - Street Cleaning,AMSTERDAM AVE,Manhattan,65.0,7.0,July,3.0,Sunday,6.0,29,1,Medium,10.0,6-10,OTHER,1,Other,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,36,1
4619668030,NBN9377,NJ,COM,,19,SDN,JEEP,GRAY,2000.0,No Standing - Bus Stop,BROADWAY,Manhattan,115.0,,,,,,,0,High,14.0,11-15,OTHER,1,Tri-State,Other,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,29,1
2738765844,TEC1546,NY,PAS,2014-01-15,20,SUV,OTHER,SILVER,2009.0,No Parking - Day/Time Limits,BEDFORD AVE,Manhattan,65.0,1.0,January,1.0,Wednesday,2.0,3,0,Medium,5.0,0-5,OTHER,0,NY,Passenger,AVE,59825.0,695.0,1.0,0,1-2,Standard,1,36,1
5599797330,EXG8210,NY,PAS,2014-03-22,74,TAXI,OTHER,GRAY,2006.0,Missing Required Equipment,FULTON ST,Bronx,65.0,3.0,March,1.0,Saturday,5.0,12,1,Medium,8.0,6-10,OTHER,0,NY,Passenger,ST,58275.0,675.0,1.0,0,1-2,Standard,0,36,1
7758889508,GEH3803,NY,PAS,2014-05-19,21,DELV,AUDI,GRAY,2003.0,No Parking - Street Cleaning,RICHMOND AVE,Queens,65.0,5.0,May,2.0,Monday,0.0,21,0,Medium,11.0,11-15,Commercial,0,NY,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Standard,1,36,1
6442865134,GXV9864,CT,PAS,2013-07-26,40,SUV,JEEP,BLACK,1998.0,Fire Hydrant,RICHMOND AVE,Queens,115.0,7.0,July,3.0,Friday,4.0,30,0,High,16.0,16+,OTHER,1,Tri-State,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Safety-Critical,0,36,1
7850526978,CVS4695,PA,APP,,40,VAN,CHEVROLET,GRAY,1999.0,Fire Hydrant,AMSTERDAM AVE,Bronx,115.0,,,,,,,0,High,15.0,11-15,Commercial,1,Other,Other,AVE,58295.0,663.0,1.0,0,1-2,Safety-Critical,0,29,1
1897071684,LXZ3185,UNKNOWN,,2013-11-27,14,SDN,BMW,BLACK,,No Standing - Day/Time Limits,BEDFORD AVE,Brooklyn,115.0,11.0,November,4.0,Wednesday,2.0,48,0,High,,,OTHER,1,Other,Other,AVE,59825.0,695.0,1.0,0,1-2,Standard,1,32,1
8212930012,LSG2625,CT,PAS,,71,VAN,OTHER,WHITE,2010.0,Inspection Sticker Expired,FULTON ST,,65.0,,,,,,,0,Medium,4.0,0-5,Commercial,1,Tri-State,Passenger,ST,58275.0,675.0,1.0,0,1-2,Standard,1,28,1
8336093893,KFM2071,NY,PAS,2014-01-20,14,SUV,CHEVROLET,WHITE,2004.0,No Standing - Day/Time Limits,5TH AVE,Manhattan,115.0,1.0,January,1.0,Monday,0.0,4,0,High,10.0,6-10,OTHER,0,NY,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Standard,1,36,1
5627341088,WTE8797,NY,PAS,,40,VAN,TOYOTA,WHITE,2001.0,Fire Hydrant,RICHMOND AVE,Manhattan,115.0,,,,,,,0,High,13.0,11-15,Commercial,0,NY,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Safety-Critical,0,29,1
2835021905,QPF2774,CT,PAS,,21,SUBN,AUDI,BLACK,2004.0,No Parking - Street Cleaning,FORDHAM RD,Bronx,65.0,,,,,,,0,Medium,10.0,6-10,Passenger,1,Tri-State,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,29,1
2346827425,,UNKNOWN,PAS,2014-02-22,21,SDN,MERCEDES,BROWN,2007.0,No Parking - Street Cleaning,FULTON ST,Queens,65.0,2.0,February,1.0,Saturday,5.0,8,1,Medium,7.0,6-10,OTHER,1,Other,Passenger,ST,58275.0,675.0,0.0,0,,Standard,1,34,1
9017739343,KDV8431,FL,PAS,2013-09-24,37,DELV,OTHER,SILVER,2009.0,Expired Muni Meter,FORDHAM RD,Brooklyn,65.0,9.0,September,3.0,Tuesday,1.0,39,0,Medium,5.0,0-5,Commercial,1,Other,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,36,1
1891365279,MGD9064,NY,PAS,,20,SUBN,TOYOTA,ORANGE,2004.0,No Parking - Day/Time Limits,GRAND CONCOURSE,Brooklyn,65.0,,,,,,,0,Medium,10.0,6-10,Passenger,0,NY,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,1,29,1
8832070666,LLK9470,NY,PAS,2013-11-28,37,VAN,NISSAN,BLACK,2010.0,Expired Muni Meter,AMSTERDAM AVE,Brooklyn,65.0,11.0,November,4.0,Thursday,3.0,48,0,Medium,4.0,0-5,Commercial,0,NY,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,36,1
7169800429,HBD7763,CT,PAS,,38,SDN,HONDA,GRAY,1999.0,Failure to Display Muni Meter Receipt,,Manhattan,65.0,,,,,,,0,Medium,15.0,11-15,OTHER,1,Tri-State,Passenger,,,,1.0,0,1-2,Standard,0,25,1
1929766978,JDF5175,UNKNOWN,COM,2013-07-28,21,SUBN,DODGE,RED,,No Parking - Street Cleaning,FLATBUSH AVE,Manhattan,65.0,7.0,July,3.0,Sunday,6.0,30,1,Medium,,,Passenger,1,Other,Other,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,33,1
7831049288,PHR0545,NJ,PAS,2014-06-19,21,SDN,OTHER,,2006.0,No Parking - Street Cleaning,HILLSIDE AVE,Manhattan,65.0,6.0,June,2.0,Thursday,3.0,25,0,Medium,8.0,6-10,OTHER,1,Tri-State,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,35,1
9131181822,FSB9723,NJ,PAS,2014-03-22,37,DELV,LEXUS,SILVER,2003.0,Expired Muni Meter,LEXINGTON AVE,Manhattan,65.0,3.0,March,1.0,Saturday,5.0,12,1,Medium,11.0,11-15,Commercial,1,Tri-State,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Standard,1,36,1
1435635421,QTR6296,NY,PAS,,37,TAXI,TOYOTA,SILVER,2011.0,Expired Muni Meter,PARK AVE,,65.0,,,,,,,0,Medium,3.0,0-5,OTHER,0,NY,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,28,1
1433123003,KCV4429,MA,PAS,2014-02-23,14,SDN,TOYOTA,SILVER,2008.0,No Standing - Day/Time Limits,5TH AVE,Manhattan,115.0,2.0,February,1.0,Sunday,6.0,8,1,High,6.0,6-10,OTHER,1,Other,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Standard,1,36,1
3795665163,BRG9170,TX,APP,2014-05-27,21,,HONDA,BLUE,2011.0,No Parking - Street Cleaning,NOSTRAND AVE,Manhattan,65.0,5.0,May,2.0,Tuesday,1.0,22,0,Medium,3.0,0-5,OTHER,1,Other,Other,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,35,1
4909405966,DTF7527,NY,OMT,2014-02-17,21,SDN,FORD,RED,,No Parking - Street Cleaning,ATLANTIC AVE,Brooklyn,65.0,2.0,February,1.0,Monday,0.0,8,0,Medium,,,OTHER,0,NY,Other,AVE,56870.0,658.0,1.0,0,1-2,Standard,1,33,1
9301251045,KWB6308,PA,PAS,2013-08-16,40,DELV,OTHER,ORANGE,2004.0,Fire Hydrant,NOSTRAND AVE,Bronx,115.0,8.0,August,3.0,Friday,4.0,33,0,High,10.0,6-10,Commercial,1,Other,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Safety-Critical,0,36,1
6274127208,EQD8663,TX,PAS,,21,SDN,TOYOTA,YELLOW,2008.0,No Parking - Street Cleaning,JAMAICA AVE,Manhattan,65.0,,,,,,,0,Medium,6.0,6-10,OTHER,1,Other,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,1,29,1
1069937700,QEY2743,NJ,TRC,2013-08-27,40,SDN,CHEVROLET,GRAY,2014.0,Fire Hydrant,5TH AVE,Manhattan,115.0,8.0,August,3.0,Tuesday,1.0,35,0,High,0.0,0-5,OTHER,1,Tri-State,Other,AVE,58895.0,683.0,1.0,0,1-2,Safety-Critical,0,36,1
4005632094,TYW3383,NJ,PAS,,14,SDN,HONDA,WHITE,2011.0,No Standing - Day/Time Limits,HILLSIDE AVE,Brooklyn,115.0,,,,,,,0,High,3.0,0-5,OTHER,1,Tri-State,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,29,1
7229549514,YCD6728,NJ,OMT,2014-04-26,21,VAN,VOLKSWAGEN,WHITE,2001.0,No Parking - Street Cleaning,RICHMOND AVE,Queens,65.0,4.0,April,2.0,Saturday,5.0,17,1,Medium,13.0,11-15,Commercial,1,Tri-State,Other,AVE,58315.0,661.0,1.0,0,1-2,Standard,1,36,1
4761006994,JJY5239,NY,PAS,2014-06-22,21,SDN,TOYOTA,WHITE,2013.0,No Parking - Street Cleaning,PARK AVE,Queens,65.0,6.0,June,2.0,Sunday,6.0,25,1,Medium,1.0,0-5,OTHER,0,NY,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,36,1
9226667183,BCU0149,NY,PAS,,19,SUBN,FORD,WHITE,2005.0,No Standing - Bus Stop,BEDFORD AVE,Bronx,115.0,,,,,,,0,High,9.0,6-10,Passenger,0,NY,Passenger,AVE,59825.0,695.0,1.0,0,1-2,Standard,1,29,1
9328142690,,PA,APP,,46,SUBN,NISSAN,BLACK,1999.0,Double Parking,NOSTRAND AVE,Staten Island,115.0,,,,,,,0,High,15.0,11-15,Passenger,1,Other,Other,AVE,60875.0,705.0,0.0,0,,Safety-Critical,0,27,1
2289225548,CHJ1063,NJ,PAS,2014-01-18,98,SUV,DODGE,WHITE,2001.0,Blocking Intersection,COLUMBUS AVE,Bronx,115.0,1.0,January,1.0,Saturday,5.0,3,1,High,13.0,11-15,OTHER,1,Tri-State,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,0,36,1
5989100178,SAM7785,NY,COM,2014-01-28,14,SUBN,VOLKSWAGEN,SILVER,2009.0,No Standing - Day/Time Limits,HILLSIDE AVE,Queens,115.0,1.0,January,1.0,Tuesday,1.0,5,0,High,5.0,0-5,Passenger,0,NY,Other,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,36,1
3111814708,BWH4328,NY,,2013-12-13,38,SDN,OTHER,WHITE,2006.0,Failure to Display Muni Meter Receipt,GRAND CONCOURSE,Brooklyn,65.0,12.0,December,4.0,Friday,4.0,50,0,Medium,8.0,6-10,OTHER,0,NY,Other,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,0,35,1
3260679659,KKG7194,NY,srf,2014-02-16,40,PICK,OTHER,GRAY,2002.0,Fire Hydrant,HILLSIDE AVE,Manhattan,115.0,2.0,February,1.0,Sunday,6.0,7,1,High,12.0,11-15,Commercial,0,NY,Other,AVE,58535.0,679.0,1.0,0,1-2,Safety-Critical,0,36,1
1553053788,ZDX1183,FL,PAS,2013-07-13,46,SDN,LEXUS,WHITE,2001.0,Double Parking,LEXINGTON AVE,Staten Island,115.0,7.0,July,3.0,Saturday,5.0,28,1,High,13.0,11-15,OTHER,1,Other,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Safety-Critical,0,36,1
8082107065,WND5647,NY,PAS,2013-09-30,21,PICK,AUDI,BLUE,2000.0,No Parking - Street Cleaning,ATLANTIC AVE,Brooklyn,65.0,9.0,September,3.0,Monday,0.0,40,0,Medium,14.0,11-15,Commercial,0,NY,Passenger,AVE,56870.0,658.0,1.0,0,1-2,Standard,1,36,1
5543253241,XVJ4968,NJ,PAS,2014-02-18,21,,DODGE,BLUE,2006.0,No Parking - Street Cleaning,COLUMBUS AVE,Manhattan,65.0,2.0,February,1.0,Tuesday,1.0,8,0,Medium,8.0,6-10,OTHER,1,Tri-State,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,35,1
2246069247,WLN6925,NY,PAS,2014-04-29,98,SUBN,OTHER,GRAY,2008.0,Blocking Intersection,ATLANTIC AVE,,115.0,4.0,April,2.0,Tuesday,1.0,18,0,High,6.0,6-10,Passenger,0,NY,Passenger,AVE,56870.0,658.0,1.0,0,1-2,Standard,0,35,1
5507464649,LGL3739,UNKNOWN,COM,2014-06-30,46,SDN,DODGE,BROWN,2001.0,Double Parking,ATLANTIC AVE,Manhattan,115.0,6.0,June,2.0,Monday,0.0,27,0,High,13.0,11-15,OTHER,1,Other,Other,AVE,56870.0,658.0,1.0,0,1-2,Safety-Critical,0,36,1
3995861929,MCD6968,MA,COM,,19,SDN,CHEVROLET,WHITE,2003.0,No Standing - Bus Stop,PARK AVE,Queens,115.0,,,,,,,0,High,11.0,11-15,OTHER,1,Other,Other,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,29,1
8401674542,CDR7447,CT,PAS,2014-02-18,14,suv,NISSAN,BLUE,2000.0,No Standing - Day/Time Limits,RICHMOND AVE,Queens,115.0,2.0,February,1.0,Tuesday,1.0,8,0,High,14.0,11-15,OTHER,1,Tri-State,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Standard,1,36,1
6884439699,QXJ6081,NY,,2013-08-16,14,SDN,CHEVROLET,,2002.0,No Standing - Day/Time Limits,FORDHAM RD,Brooklyn,115.0,8.0,August,3.0,Friday,4.0,33,0,High,12.0,11-15,OTHER,0,NY,Other,RD,61945.0,723.0,1.0,0,1-2,Standard,1,34,1
6609001134,YYL7869,PA,,,14,SUV,CHEVROLET,BLACK,2001.0,No Standing - Day/Time Limits,NOSTRAND AVE,Bronx,115.0,,,,,,,0,High,13.0,11-15,OTHER,1,Other,Other,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,28,1
6458983423,AUT1595,NY,PAS,2013-12-13,38,SUV,MERCEDES,WHITE,2005.0,Failure to Display Muni Meter Receipt,FORDHAM RD,Manhattan,65.0,12.0,December,4.0,Friday,4.0,50,0,Medium,9.0,6-10,OTHER,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,0,36,1
8213174875,,NY,OMT,2014-06-20,46,SDN,FORD,WHITE,2001.0,Double Parking,RICHMOND AVE,Brooklyn,115.0,6.0,June,2.0,Friday,4.0,25,0,High,13.0,11-15,OTHER,0,NY,Other,AVE,58315.0,661.0,0.0,0,,Safety-Critical,0,34,1
