Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Vehicle Color,Vehicle Year,Violation Description,Street Name,Violation County,Fine Amount
5564668052,FNZ6420,NY,pas,09/16/2013,21,SDN,HONDA,WHITE,2013,No Parking - Street Cleaning,JAMAICA AVE,Queens,65
3968179935,LUE3840,NJ,OMS,07/08/13,36,VAN,FORD,BLACK,2006,Exceeding Parking Time Limit,FLATBUSH AVE,Queens,65
8988896196,LXT4671,NY,PAS,03/10/14,38,SUBN,BMW,WHITE,2000,Failure to Display Muni Meter Receipt,RICHMOND AVE,Queens,65
2523105932,FBE7926,NY,PAS,10/20/2013,21,SUV,KIA,GRAY,2014,No Parking - Street Cleaning,GRAND CONCOURSE,,65
2364919386,AGB8660,NY,pas,12/23/2013,40,SUV,HYUNDAI,SILVER,2008,Fire Hydrant,MADISON AVE,Queens,115
2163531478,WDW2868,NY,COM,02/01/14,38,SDN,MAZDA,GRAY,2000,Failure to Display Muni Meter Receipt,ATLANTIC AVE,Brooklyn,65
1599465828,YTA8940,NY,COM,07/12/13,37,,NISSAN,SILVER,2013,Expired Muni Meter,RICHMOND AVE,Brooklyn,65
5746228612,KMP7420,NY,PAS,03/13/2014,40,VAN,TOYOTA,GRAY,2006,Fire Hydrant,AMSTERDAM AVE,brooklyn,115
4613425662,CWU3654,NY,PAS,01/07/14,40,SUBN,HONDA,BLACK,1999,Fire Hydrant,MADISON AVE,Manhattan,115
7191696152,LJF1661,NY,com,02/23/2014,40,SUV,DODGE,WHITE,2013,Fire Hydrant,BEDFORD AVE,Manhattan,115
5894791950,JJP9562,NY,OMS,06/22/2014,46,DELV,NISSAN,BLACK,2003,Double Parking,HILLSIDE AVE,Staten Island,115
5182545496,VSW9812,NY,PAS,07/17/2013,21,SUV,INFINITI,BLACK,2012,No Parking - Street Cleaning,5TH AVE,Brooklyn,65
8478607503,GGH8649,NY,,12/17/2013,21,DELV,HONDA,red,,No Parking - Street Cleaning,FORDHAM RD,Brooklyn,65
4693541056,YZT0880,NY,PAS,08/11/13,38,VAN,FORD,BLUE,2005,Failure to Display Muni Meter Receipt,HILLSIDE AVE,Manhattan,
9991188986,WNQ4675,NY,PAS,09/13/2013,37,DELV,FORD,RED,2008,Expired Muni Meter,LEXINGTON AVE,Manhattan,
3341857514,ULJ7029,NY,PAS,07/29/2013,20,DELV,FORD,SILVER,2001,No Parking - Day/Time Limits,FLATBUSH AVE,Queens,65
4398250825,YYQ6150,,PAS,11/14/2013,14,VAN,HONDA,BLACK,2009,No Standing - Day/Time Limits,LEXINGTON AVE,Brooklyn,115
3537040461,WLC0757,TX,PAS,01/17/2014,14,VAN,CHEVROLET,RED,2000,No Standing - Day/Time Limits,NOSTRAND AVE,Brooklyn,115
5162369515,EBK7324,FL,PAS,08/06/13,14,VAN,NISSAN,silver,2008,No Standing - Day/Time Limits,,Manhattan,115
7625981516,HCX5005,NY,PAS,04/05/14,98,SDN,FORD,WHITE,2012,Blocking Intersection,ATLANTIC AVE,Queens,115
3115864847,SEC1221,NY,OMS,02/26/2014,37,SUV,TOYOTA,BROWN,2010,Expired Muni Meter,5TH AVE,Manhattan,65
7147910941,QFN1943,MD,PAS,10/01/13,40,SDN,HYUNDAI,WHITE,2010,Fire Hydrant,COLUMBUS AVE,Manhattan,115
8018179960,SHJ6982,NY,PAS,10/07/13,14,SDN,CHEVROLET,GRAY,2002,No Standing - Day/Time Limits,HILLSIDE AVE,Brooklyn,115
7692375192,ZQL0694,PA,PAS,11/06/13,46,van,MERCEDES,GRAY,2003,Double Parking,FORDHAM RD,,115
2521664633,VAC2439,PA,PAS,01/12/14,46,TAXI,CHEVROLET,GREEN,2001,Double Parking,NOSTRAND AVE,Manhattan,115
1245499456,RZT6236,MA,PAS,07/07/13,20,VAN,SUBARU,,2007,No Parking - Day/Time Limits,LEXINGTON AVE,Queens,65
6756515920,DMS1690,NY,PAS,09/01/13,71,PICK,MERCEDES,YELLOW,2007,Inspection Sticker Expired,AMSTERDAM AVE,Queens,65
8153320297,AVM3618,NY,PAS,11/05/13,37,SUV,KIA,SILVER,2014,Expired Muni Meter,5TH AVE,Bronx,65
9418286260,EMA0536,NY,COM,01/14/2014,20,DELV,BMW,RED,2011,No Parking - Day/Time Limits,LEXINGTON AVE,Brooklyn,65
2180845948,VWF0062,NJ,PAS,02/12/14,74,SUV,FORD,WHITE,2013,Missing Required Equipment,MADISON AVE,Manhattan,65
8663887985,BFC4320,NY,PAS,11/04/13,37,PICK,FORD,GRAY,2014,Expired Muni Meter,,Manhattan,65
3278071297,KYB6905,NY,COM,07/18/2013,37,DELV,BMW,BROWN,2008,Expired Muni Meter,HILLSIDE AVE,Staten Island,65
3325664111,XNL9430,NY,PAS,10/10/13,98,COMO,BMW,GRAY,2002,Blocking Intersection,RICHMOND AVE,Queens,115
8704031915,PJD6149,NJ,PAS,02/21/2014,40,delv,HYUNDAI,WHITE,1998,Fire Hydrant,FLATBUSH AVE,Queens,115
5874683426,EKT9252,NY,PAS,08/18/2013,40,SUV,HONDA,BLACK,2010,Fire Hydrant,AMSTERDAM AVE,Manhattan,115
4386736808,DFR6149,NJ,COM,03/24/2014,74,SDN,NISSAN,GRAY,2001,Missing Required Equipment,JAMAICA AVE,Brooklyn,65
9667198721,ZGZ3192,NJ,PAS,06/06/14,37,PICK,AUDI,BLACK,1998,Expired Muni Meter,FLATBUSH AVE,Manhattan,65
7476447244,RZS3188,NY,PAS,10/15/2013,19,SUBN,HYUNDAI,GRAY,2005,No Standing - Bus Stop,ATLANTIC AVE,,115
7003928703,LWW4397,NY,PAS,02/28/2014,21,DELV,BMW,BLACK,2005,No Parking - Street Cleaning,JAMAICA AVE,Bronx,65
6017731924,XXU9837,FL,PAS,01/16/2014,46,SUV,CADILLAC,BLACK,2007,Double Parking,RICHMOND AVE,Staten Island,115
9052616591,PRR2570,NY,COM,06/14/2014,21,SDN,CHEVROLET,WHITE,2005,No Parking - Street Cleaning,BEDFORD AVE,brooklyn,65
8460847069,HYU2455,PA,PAS,12/07/13,20,SDN,TOYOTA,BROWN,2014,No Parking - Day/Time Limits,GRAND CONCOURSE,Brooklyn,65
7810109748,VLA0968,PA,COM,12/13/2013,21,VAN,LEXUS,RED,2007,No Parking - Street Cleaning,,Bronx,65
1683002790,YYY7505,NJ,PAS,09/20/2013,21,SDN,HONDA,SILVER,2000,No Parking - Street Cleaning,JAMAICA AVE,Queens,65
2504797898,ZCQ1939,NJ,COM,05/19/2014,21,VAN,HYUNDAI,SILVER,2009,No Parking - Street Cleaning,FULTON ST,,65
4242622958,VNB7643,NY,PAS,07/22/2013,38,SUV,HONDA,GRAY,2001,Failure to Display Muni Meter Receipt,NOSTRAND AVE,Brooklyn,65
3290435802,,PA,COM,04/08/14,14,SUBN,TOYOTA,blue,2006,No Standing - Day/Time Limits,FLATBUSH AVE,Manhattan,115
2742618570,DXS1544,NY,COM,03/24/2014,21,DELV,HONDA,YELLOW,2010,No Parking - Street Cleaning,ATLANTIC AVE,Brooklyn,65
9542076073,JUA2269,NJ,pas,01/09/13,14,SDN,CHEVROLET,WHITE,2011,No Standing - Day/Time Limits,PARK AVE,Brooklyn,115
2920804426,SCZ4548,NY,PAS,11/07/13,21,SUV,TOYOTA,WHITE,1998,No Parking - Street Cleaning,COLUMBUS AVE,Queens,65
7667810623,LGS7410,ma,COM,03/04/14,98,VAN,HONDA,RED,2008,Blocking Intersection,NOSTRAND AVE,Brooklyn,115
8561199922,NXE9675,VA,PAS,05/23/2014,14,,AUDI,BLACK,2005,No Standing - Day/Time Limits,grand concourse,Manhattan,115
4783058245,UXN9565,NJ,COM,11/30/2013,14,SDN,AUDI,BROWN,2002,No Standing - Day/Time Limits,FORDHAM RD,Brooklyn,115
3775060322,LLX6087,NY,COM,10/10/13,71,SUBN,JEEP,RED,2003,Inspection Sticker Expired,HILLSIDE AVE,Bronx,65
5062025447,BTN7486,NY,PAS,01/01/14,38,TAXI,LEXUS,BLACK,2002,Failure to Display Muni Meter Receipt,ATLANTIC AVE,Queens,65
4405560846,LBJ9105,NY,PAS,07/27/2013,37,SUBN,CHEVROLET,GRAY,2007,Expired Muni Meter,RICHMOND AVE,Brooklyn,65
2174789396,QVJ0452,CT,OMS,06/07/14,38,PICK,VOLKSWAGEN,RED,2006,Failure to Display Muni Meter Receipt,NOSTRAND AVE,bronx,65
3462724281,VRR9769,,OMT,10/20/2013,98,TAXI,BMW,WHITE,2005,Blocking Intersection,HILLSIDE AVE,Bronx,115
3551303563,BQT9829,NY,PAS,08/27/2013,40,PICK,BMW,BROWN,2003,Fire Hydrant,PARK AVE,Manhattan,115
4384696270,EUD5490,PA,PAS,10/29/2013,36,VAN,HYUNDAI,WHITE,2004,Exceeding Parking Time Limit,BEDFORD AVE,Manhattan,
8108704549,QFT9449,NY,OMT,05/21/2014,71,SUBN,HONDA,GY,2011,Inspection Sticker Expired,LEXINGTON AVE,Queens,65
2694016689,NPF3381,FL,COM,02/08/14,46,SDN,JEEP,WHITE,2012,Double Parking,BROADWAY,Bronx,115
2904319901,,NY,APP,,38,SDN,CHEVROLET,RED,2001,Failure to Display Muni Meter Receipt,FORDHAM RD,Staten Island,65
5872120191,YQK1982,NY,PAS,07/08/13,38,SDN,TOYOTA,WHITE,2012,Failure to Display Muni Meter Receipt,HILLSIDE AVE,Bronx,65
2711552716,NCJ2121,NJ,PAS,09/24/2013,21,SDN,TOYOTA,GRAY,2008,No Parking - Street Cleaning,ATLANTIC AVE,Queens,65
4604093744,YDQ5794,fl,PAS,11/19/2013,40,SDN,HONDA,SILVER,1999,Fire Hydrant,BEDFORD AVE,Brooklyn,115
6846766925,FHJ9497,NY,OMT,04/26/2014,83,SDN,,WHITE,2014,Improper Registration,park ave,Manhattan,65
1834105458,UCM3458,ny,TRC,08/31/2013,20,SDN,CADILLAC,GRAY,2006,No Parking - Day/Time Limits,MADISON AVE,Manhattan,65
5581670573,XJF1781,PA,PAS,01/19/2014,14,SDN,FORD,BLACK,2011,No Standing - Day/Time Limits,GRAND CONCOURSE,Brooklyn,115
8885361853,CCS2895,TX,PAS,11/02/13,37,,FORD,GRAY,2013,Expired Muni Meter,NOSTRAND AVE,Queens,65
3778912172,RMN3842,il,PAS,07/05/13,20,SUV,HONDA,GRAY,2001,No Parking - Day/Time Limits,AMSTERDAM AVE,Queens,65
9670521286,AKZ2836,NY,OMT,07/22/2013,21,DELV,LEXUS,BLUE,2013,No Parking - Street Cleaning,BEDFORD AVE,Queens,65
1321569274,ZAD1818,NJ,PAS,04/24/2014,37,DELV,HONDA,WHITE,2013,Expired Muni Meter,MADISON AVE,Manhattan,65
9952439235,,PA,,06/19/2014,37,PICK,KIA,WHITE,2010,Expired Muni Meter,MADISON AVE,,65
1943200696,UXH6566,NY,PAS,03/01/14,21,VAN,NISSAN,GRAY,2004,No Parking - Street Cleaning,,Manhattan,65
3659387720,KJV9784,NY,PAS,06/18/2014,98,SDN,DODGE,BROWN,9999,Blocking Intersection,ATLANTIC AVE,Brooklyn,115
1577539020,YGV7744,NJ,pas,05/02/14,40,VAN,MERCEDES,GREEN,2011,Fire Hydrant,BEDFORD AVE,Queens,115
2991491982,PLR3373,NY,PAS,09/18/2013,20,VAN,HYUNDAI,SILVER,2009,No Parking - Day/Time Limits,FLATBUSH AVE,Queens,65
3542132058,VHW4541,NY,PAS,01/07/14,21,SUBN,NISSAN,,,No Parking - Street Cleaning,NOSTRAND AVE,Staten Island,65
9614798245,BLJ4829,NY,APP,08/15/2013,46,DELV,LEXUS,BLUE,2013,Double Parking,BROADWAY,Manhattan,115
5495872589,VEV8288,NJ,PAS,11/05/13,14,SDN,LEXUS,BLACK,1998,No Standing - Day/Time Limits,GRAND CONCOURSE,Brooklyn,0
5145032329,WFG8255,NY,COM,09/19/2013,14,SUBN,MERCEDES,WHITE,9999,No Standing - Day/Time Limits,FLATBUSH AVE,Brooklyn,115
5911579270,CRN7964,FL,PAS,03/13/2014,71,SUV,NISSAN,BLACK,2013,Inspection Sticker Expired,RICHMOND AVE,Brooklyn,65
5455048748,TFL3237,NY,PAS,08/16/2013,21,DELV,KIA,black,2001,No Parking - Street Cleaning,ATLANTIC AVE,Bronx,65
7012843640,RHV1848,NY,PAS,06/17/2014,71,SDN,KIA,SILVER,2002,Inspection Sticker Expired,FULTON ST,Queens,65
2718988851,SRT0967,IL,PAS,,46,,NISSAN,SILVER,1998,Double Parking,ATLANTIC AVE,Bronx,115
8509158906,BPM7073,NJ,PAS,12/21/2013,36,SUBN,TOYOTA,SILVER,2005,Exceeding Parking Time Limit,5TH AVE,Manhattan,65
5530730504,GUL3857,NY,COM,05/17/2014,46,TAXI,TOYOTA,WHITE,2005,Double Parking,BROADWAY,,115
9485208067,QUK8770,FL,PAS,07/31/2013,21,SDN,VOLKSWAGEN,BLUE,2004,No Parking - Street Cleaning,AMSTERDAM AVE,Manhattan,65
4737946098,SZM2937,CT,PAS,07/31/2013,21,VAN,TOYOTA,GRAY,2008,No Parking - Street Cleaning,NOSTRAND AVE,Bronx,65
6973965856,XEN9277,NJ,PAS,12/30/2013,74,,HONDA,GRAY,2012,Missing Required Equipment,JAMAICA AVE,Brooklyn,65
9329629303,CYP9739,TX,omt,05/27/2014,74,SDN,HONDA,WH,2003,Missing Required Equipment,FULTON ST,Brooklyn,65
1044338542,,NY,COM,09/17/2013,14,SUV,MERCEDES,black,2012,No Standing - Day/Time Limits,BROADWAY,Brooklyn,115
7753590861,CLM0393,NY,COM,06-25-2014,46,SUBN,MERCEDES,GRAY,2004,Double Parking,GRAND CONCOURSE,Bronx,115
6275375921,FRG9086,PA,,04/01/14,20,,FORD,RED,2006,No Parking - Day/Time Limits,LEXINGTON AVE,Manhattan,65
1745022857,GRM2721,NY,PAS,08/24/2013,83,SUBN,HONDA,BROWN,2011,Improper Registration,5TH AVE,Brooklyn,65
6460522214,XXU2590,MA,PAS,09/03/13,98,SUV,AUDI,WHITE,2001,Blocking Intersection,LEXINGTON AVE,Bronx,115
5682080072,SKP6484,NY,PAS,03/07/14,36,SDN,MAZDA,RED,2003,Exceeding Parking Time Limit,BEDFORD AVE,Brooklyn,65
8843307609,KCP9697,NY,COM,10/28/2013,74,SDN,TOYOTA,BROWN,,Missing Required Equipment,,Manhattan,65
3830532859,JSV6097,NY,PAS,12/10/13,19,VAN,TOYOTA,GRAY,2005,No Standing - Bus Stop,FORDHAM RD,Brooklyn,115
4682460683,CLW8449,NJ,PAS,04/12/14,40,SDN,NISSAN,BLACK,1998,Fire Hydrant,LEXINGTON AVE,Brooklyn,0
3891787217,VUR1600,NY,PAS,05/27/2014,71,SDN,JEEP,RED,2008,Inspection Sticker Expired,PARK AVE,Bronx,65
2762511121,VPP0151,NY,PAS,12/25/2013,38,VAN,JEEP,,2010,Failure to Display Muni Meter Receipt,FULTON ST,Queens,
9643324502,LVH7278,GA,COM,02/10/14,83,,HYUNDAI,GRAY,2012,Improper Registration,BEDFORD AVE,Brooklyn,65
7945899105,XXY0711,TX,COM,10/07/13,46,SDN,SUBARU,BROWN,9999,Double Parking,FORDHAM RD,Staten Island,115
7164449870,GGK7737,NY,,11/07/13,21,SUBN,HONDA,SILVER,2011,No Parking - Street Cleaning,ATLANTIC AVE,Brooklyn,65
5720777989,RKR2557,NY,APP,06/18/2014,46,SDN,TOYOTA,WHITE,2013,Double Parking,RICHMOND AVE,Manhattan,115
6793765059,,NY,PAS,01/10/14,38,SDN,NISSAN,BLACK,2007,Failure to Display Muni Meter Receipt,AMSTERDAM AVE,Manhattan,65
2235685421,FQC2361,FL,,12/31/2013,40,DELV,LEXUS,SILVER,2012,Fire Hydrant,LEXINGTON AVE,Brooklyn,115
6139475525,PGT4950,,PAS,09/07/13,14,SUV,MERCEDES,GRAY,2009,No Standing - Day/Time Limits,jamaica ave,Manhattan,115
6062379674,ULV2391,PA,PAS,11/06/13,46,SDN,VOLVO,RED,1998,Double Parking,ATLANTIC AVE,Bronx,115
9137930866,DLT7718,CA,PAS,21/07/13,14,PICK,JEEP,BLUE,2013,No Standing - Day/Time Limits,MADISON AVE,Queens,115
7542776656,YGZ3449,NJ,SRF,03/06/14,14,SUBN,,GRAY,2013,No Standing - Day/Time Limits,RICHMOND AVE,Manhattan,115
5430886153,SPA4031,NY,PAS,06/27/2014,21,VAN,TOYOTA,BK,2009,No Parking - Street Cleaning,COLUMBUS AVE,Queens,65
2255494061,HEQ1257,NY,PAS,02/10/14,98,SUV,TOYOTA,BROWN,2006,Blocking Intersection,NOSTRAND AVE,Queens,-115
5593301898,DWT9897,PA,PAS,04/13/2014,37,SDN,JEEP,WHITE,2007,Expired Muni Meter,GRAND CONCOURSE,Bronx,65
2461065744,LWP5765,NJ,SRF,11/28/2013,21,SUV,HONDA,BLACK,2005,No Parking - Street Cleaning,JAMAICA AVE,Bronx,65
2895713954,FXP1638,TX,PAS,04/04/14,37,SDN,TOYOTA,BLACK,2007,Expired Muni Meter,FLATBUSH AVE,Brooklyn,65
5286400604,CWE0231,TX,PAS,06/22/2014,37,SDN,DODGE,WHITE,2011,Expired Muni Meter,NOSTRAND AVE,Bronx,65
1810828128,QAD2128,NY,PAS,03/08/14,21,SUBN,SUBARU,,2009,No Parking - Street Cleaning,RICHMOND AVE,Queens,65
1784914375,JXY5774,,PAS,10/06/13,14,SDN,HONDA,GRAY,2011,No Standing - Day/Time Limits,GRAND CONCOURSE,,115
4789040823,UFH8844,NJ,PAS,04/17/2014,46,SUV,AUDI,WHITE,1998,Double Parking,GRAND CONCOURSE,Manhattan,
6236392677,WVR9215,NY,PAS,10/04/13,20,SUBN,TOYOTA,WHITE,2006,No Parking - Day/Time Limits,FULTON ST,,65
6616324532,KNP3636,NY,PAS,04/05/14,37,VAN,FORD,WHITE,2013,Expired Muni Meter,BROADWAY,Brooklyn,65
8608515791,LKG9169,NY,OMS,12/26/2013,14,SUBN,NISSAN,WHITE,2007,No Standing - Day/Time Limits,RICHMOND AVE,Manhattan,115
3131206829,JSB2865,PA,PAS,12/13/2013,21,PICK,AUDI,GRAY,2007,No Parking - Street Cleaning,MADISON AVE,Manhattan,65
6235669481,JBY9684,MA,TRC,02/25/2014,83,MC,TOYOTA,BLACK,2012,Improper Registration,LEXINGTON AVE,Queens,65
6778236202,NYM1355,NY,PAS,11/18/2013,40,TAXI,FORD,YELLOW,2009,Fire Hydrant,5TH AVE,Manhattan,115
8648927867,WRP0595,NJ,PAS,05/03/14,37,VAN,HONDA,WHITE,2003,Expired Muni Meter,BROADWAY,Queens,65
4419354759,,NJ,PAS,04/10/14,21,VAN,CADILLAC,YELLOW,1998,No Parking - Street Cleaning,,Brooklyn,65
6392453535,CRR1138,ct,PAS,09/21/2013,14,SDN,NISSAN,WHITE,2009,No Standing - Day/Time Limits,LEXINGTON AVE,Staten Island,115
5283943124,PPD9241,NJ,PAS,08/05/13,20,SUBN,CHEVROLET,SILVER,2009,No Parking - Day/Time Limits,HILLSIDE AVE,Brooklyn,65
6005817882,RTR3044,NY,PAS,03/29/2014,40,SUBN,TOYOTA,BLACK,2002,Fire Hydrant,BROADWAY,Manhattan,115
9049397811,KCN3482,NY,PAS,09/18/2013,20,SUV,MERCEDES,,2007,No Parking - Day/Time Limits,RICHMOND AVE,Queens,65
6263029293,WAW4038,NY,PAS,02/16/2014,21,SUV,NISSAN,WHITE,1998,No Parking - Street Cleaning,LEXINGTON AVE,Bronx,65
5882585297,JXG8389,CA,PAS,11/29/2013,46,SUBN,JEEP,ORANGE,2014,Double Parking,AMSTERDAM AVE,Staten Island,115
5473047116,HES4208,NY,COM,11/12/13,38,PICK,FORD,WHITE,2003,Failure to Display Muni Meter Receipt,HILLSIDE AVE,Brooklyn,-65
8250825687,LUQ0098,GA,PAS,04/04/14,21,SDN,INFINITI,BLACK,2010,No Parking - Street Cleaning,JAMAICA AVE,Brooklyn,65
1742842974,GRM9995,NY,PAS,01/04/14,74,SUV,CHEVROLET,GRAY,2005,Missing Required Equipment,,Bronx,65
7509957922,NAS7532,NY,PAS,02/18/2014,40,SUBN,FORD,BLUE,2005,Fire Hydrant,BEDFORD AVE,Manhattan,115
2143407986,RHG3110,CT,COM,07/01/13,40,SDN,FORD,ORANGE,2007,Fire Hydrant,GRAND CONCOURSE,Queens,115
3803913396,RGC0948,CT,PAS,05/23/2014,38,DELV,BMW,GRAY,2003,Failure to Display Muni Meter Receipt,LEXINGTON AVE,Brooklyn,65
9603733919,MZP9902,NY,IRP,03/17/2014,20,SUBN,MAZDA,BLUE,2008,No Parking - Day/Time Limits,FULTON ST,Manhattan,65
2455579672,ERX7969,NY,PAS,01/11/14,20,SUV,AUDI,RED,2010,No Parking - Day/Time Limits,,Brooklyn,65
9098746608,BQY7241,NY,PAS,10/03/13,21,VAN,MERCEDES,SILVER,2014,No Parking - Street Cleaning,HILLSIDE AVE,Manhattan,65
9347726341,JBT1834,PA,COM,07/10/13,71,SDN,HONDA,RED,2005,Inspection Sticker Expired,HILLSIDE AVE,Queens,65
1748961037,ZQK3151,CT,COM,05/14/2014,46,VAN,HONDA,WHITE,2006,Double Parking,FORDHAM RD,Bronx,115
2196264906,LUD0060,NY,COM,01/03/14,21,SDN,BMW,GRAY,2011,No Parking - Street Cleaning,RICHMOND AVE,Manhattan,65
4427741097,NPG7845,NY,,05/14/2014,14,SUV,HYUNDAI,BLUE,2001,No Standing - Day/Time Limits,5TH AVE,Bronx,115
6241468593,NWA1623,NY,APP,10/31/2013,71,SDN,AUDI,,2006,Inspection Sticker Expired,5TH AVE,Manhattan,65
3291925657,PKX4649,NY,PAS,12/12/13,46,DELV,HONDA,GREEN,2004,Double Parking,PARK AVE,Brooklyn,115
2835415852,AUW6998,NY,PAS,08/02/13,21,VAN,TOYOTA,GREEN,2006,No Parking - Street Cleaning,MADISON AVE,Manhattan,65
6603749922,UXB1933,GA,PAS,06/03/14,14,DELV,CHEVROLET,GREEN,2002,No Standing - Day/Time Limits,AMSTERDAM AVE,Bronx,115
8022662403,VEH9450,CT,PAS,04/02/14,40,SUBN,KIA,WHITE,2001,Fire Hydrant,atlantic ave,Queens,-115
4165559286,HCB0613,NY,PAS,01/15/2014,20,DELV,MERCEDES,BLACK,2009,No Parking - Day/Time Limits,FULTON ST,Queens,65
2261002469,TJJ9405,NY,PAS,10/06/13,74,SUV,FORD,white,2009,Missing Required Equipment,BROADWAY,Bronx,65
7539303689,PGT8667,NY,PAS,03/26/2014,14,VAN,FORD,BK,2007,No Standing - Day/Time Limits,5TH AVE,Queens,115
2184583646,FAW8947,NY,PAS,06/15/2014,14,SDN,TOYOTA,BLACK,2013,No Standing - Day/Time Limits,MADISON AVE,Staten Island,115
2962956522,LTW8420,CT,,03/12/14,19,PICK,BMW,BLACK,2013,No Standing - Bus Stop,ATLANTIC AVE,Queens,115
2611370734,VRJ8099,NY,PAS,04/09/14,46,VAN,JEEP,BLACK,2002,Double Parking,BROADWAY,Bronx,115
8972056714,DCL7958,NY,PAS,09/17/2013,46,DELV,,WHITE,2006,Double Parking,RICHMOND AVE,Brooklyn,115
9067968378,RES6338,NY,PAS,05/10/14,40,VAN,BMW,BLACK,2005,Fire Hydrant,FLATBUSH AVE,Manhattan,115
3007269420,AWB5726,NY,PAS,11/22/2013,46,SDN,,WHITE,,Double Parking,HILLSIDE AVE,Brooklyn,115
6299302677,RRW9568,NY,PAS,12/13/2013,46,SDN,HYUNDAI,GRAY,2010,Double Parking,GRAND CONCOURSE,Manhattan,115
5583346716,NWJ2497,CT,SRF,01/26/2014,14,DELV,,ORANGE,2014,No Standing - Day/Time Limits,ATLANTIC AVE,Queens,115
8125872890,BWZ1239,FL,PAS,05/25/2014,36,SDN,TOYOTA,RED,2012,Exceeding Parking Time Limit,,Brooklyn,65
9964146144,SWM4545,,PAS,12/12/13,74,SDN,VOLKSWAGEN,RED,2008,Missing Required Equipment,GRAND CONCOURSE,Queens,65
1256884011,XFT9555,NJ,PAS,08/26/2013,37,SDN,LEXUS,GRAY,2009,Expired Muni Meter,GRAND CONCOURSE,Manhattan,65
7239777742,ACJ6738,NJ,PAS,08/19/2013,20,SDN,BMW,BLUE,2012,No Parking - Day/Time Limits,AMSTERDAM AVE,Manhattan,65
4621186982,GQP1059,CT,PAS,03/25/2014,20,SDN,MERCEDES,BROWN,2009,No Parking - Day/Time Limits,columbus ave,Brooklyn,65
7515565008,LHH1317,NJ,PAS,06/03/14,40,DELV,HYUNDAI,ORANGE,2008,Fire Hydrant,MADISON AVE,Staten Island,115
2436758919,LSW0396,FL,COM,08/04/13,40,SUV,HYUNDAI,WHITE,2001,Fire Hydrant,LEXINGTON AVE,Brooklyn,115
8290725484,PMB8481,NY,PAS,07/23/2013,37,SDN,TOYOTA,GREEN,,Expired Muni Meter,HILLSIDE AVE,Brooklyn,65
2653814748,NYQ2909,NY,COM,09/05/13,20,SUBN,TOYOTA,BLACK,2008,No Parking - Day/Time Limits,BEDFORD AVE,Queens,65
6309386587,YWS7643,CT,PAS,09/30/2013,74,SDN,HONDA,GRAY,2002,Missing Required Equipment,COLUMBUS AVE,Queens,65
9084427417,FDT1087,PA,OMT,07/17/2013,21,VAN,AUDI,BLACK,2004,No Parking - Street Cleaning,AMSTERDAM AVE,Manhattan,65
5437844528,QJD6527,NY,APP,10/12/13,20,,CHEVROLET,RED,2006,No Parking - Day/Time Limits,FULTON ST,,65
4863002149,PUA3232,NJ,PAS,08/24/2013,38,,MERCEDES,SILVER,2012,Failure to Display Muni Meter Receipt,MADISON AVE,,65
6360027517,PGY6139,NY,COM,03/06/14,20,SUV,AUDI,WHITE,2009,No Parking - Day/Time Limits,LEXINGTON AVE,Staten Island,65
3186980398,MVE5493,PA,PAS,10/07/13,74,VAN,FORD,,,Missing Required Equipment,5TH AVE,Manhattan,65
1907415046,AJD2822,NJ,COM,08/20/2013,36,SDN,AUDI,GRAY,2002,Exceeding Parking Time Limit,MADISON AVE,brooklyn,65
6997312145,HGG3122,NY,PAS,07/17/2013,21,BUS,CHEVROLET,WHITE,2006,No Parking - Street Cleaning,5TH AVE,Manhattan,65
8063555243,JZU2673,NJ,OMS,04/19/2014,21,PICK,chevrolet,GRAY,2006,No Parking - Street Cleaning,HILLSIDE AVE,Manhattan,
3859898073,UNE6636,NY,OMT,05/25/2014,21,VAN,FORD,GRAY,2002,No Parking - Street Cleaning,JAMAICA AVE,Bronx,
7032502823,JXS5863,NY,OMT,01/15/2014,38,SDN,VOLVO,WHITE,2009,Failure to Display Muni Meter Receipt,,Manhattan,65
5007273049,HJS7384,TX,PAS,06/02/14,14,SUV,AUDI,WHITE,2012,No Standing - Day/Time Limits,JAMAICA AVE,Manhattan,115
6082707337,,NY,PAS,03/08/14,37,SDN,TOYOTA,WH,9999,Expired Muni Meter,,Brooklyn,65
8978424374,XGB9171,NY,PAS,03/27/2014,14,SDN,VOLVO,GREEN,1999,No Standing - Day/Time Limits,BROADWAY,Manhattan,115
8053938684,HZN0249,NJ,OMT,05/16/2014,46,,AUDI,WHITE,1999,Double Parking,MADISON AVE,Manhattan,115
4333330668,VNL3037,pa,OMT,06/25/2014,37,SDN,HONDA,SILVER,2000,Expired Muni Meter,JAMAICA AVE,Bronx,65
3638434339,PUP9999,NY,PAS,04/29/2014,46,SUV,toyota,BLACK,2005,Double Parking,PARK AVE,Bronx,115
7145702684,NVP3731,NJ,PAS,11/09/13,20,PICK,FORD,SILVER,2006,No Parking - Day/Time Limits,ATLANTIC AVE,Bronx,65
8558831076,FPH7966,NY,PAS,07/26/2013,21,SDN,NISSAN,GRAY,2013,No Parking - Street Cleaning,,Bronx,65
5495502901,CDW6735,PA,PAS,01/04/14,14,SUV,NISSAN,WHITE,2002,No Standing - Day/Time Limits,FORDHAM RD,Queens,115
